"x","y","sim"
-0.523382002081506,-0.321217788409219,1
-0.0561599775835879,0.949321918130319,1
0.0115394956307304,0.125749315485135,1
0.285373607283514,0.327092916846024,1
-0.460523195834518,-0.188289876147373,1
-0.176477766139395,-0.240954605705785,1
-0.437206398224324,-0.444865649515255,1
-0.805942629255182,-0.288946531950495,1
0.0724337773410755,0.478860299829213,1
0.00298487405585601,-0.291554878574101,1
0.0971524153526899,0.263557122893563,1
0.396875795051567,0.366766317624506,1
-0.399931485032544,0.0568461875463508,1
-0.0428684789485634,-0.604612982452417,1
-0.262766944558058,0.58678897945985,1
-0.235289466039151,-0.33544407714389,1
-0.140533653518781,0.111224652746242,1
0.54777629967895,0.0602106196562833,1
0.100021089230112,-0.27958330135497,1
0.0424248458309493,0.873912845263256,1
-0.387761686575055,0.240484904762367,1
-0.123740723125651,0.451602849591502,1
0.000471224156864958,-0.709389137083445,1
-0.634369821149254,-0.017024784158056,1
-0.428687490176662,0.0754321555106121,1
-0.0255725983583515,-0.0172094828434872,1
0.0226861371937683,-0.518530011441361,1
-0.699424345177668,0.270317703275477,1
0.00267085435121395,0.418780795725924,1
0.359285855240592,-0.130749205343605,1
0.379446301707586,0.0131486728435886,1
-0.153945021083693,0.265970822858399,1
-0.508827089100639,0.150189445146156,1
-0.539861695779415,-0.0219408459104717,1
-0.585108514145458,-0.377572006329615,1
-0.00150168101718662,-0.103876005948135,1
-0.127039240857235,-0.49588619297622,1
0.139190894437895,-0.626978008734281,1
-0.131670447207089,-0.0825618395525378,1
-0.283467863771109,-0.175402255615105,1
-0.204864491792117,0.323183217786016,1
-0.443459792650881,0.248207914356927,1
0.488807723282136,0.53711503241862,1
0.223944567017807,-0.18373247749034,1
0.353396359996801,0.114599046000402,1
-0.655634402436122,0.579017989629527,1
0.403575872973898,-0.405040709742952,1
0.00743544823261577,-0.439707892708787,1
-0.887639882186802,-0.0634233105992308,1
-0.561854141944809,-0.211676992481585,1
-0.52761582028473,-0.101329050819197,1
-0.651884560445615,0.137753779758449,1
-0.240116825139064,-0.119420905595129,1
-0.0661046667597134,0.29845204701387,1
-0.0535093971835967,-0.492761474359916,1
0.128184646661425,-0.153646226269531,1
-0.625097366304343,-0.155691870977212,1
-0.396565641003187,-0.286528928133816,1
-0.0891172517100784,-0.0556149885392947,1
-0.0158090326295233,-0.397730936827151,1
-0.618049682907462,0.475203381761505,1
0.017706135379439,0.211902385266343,1
0.430497147435541,-0.956186767839815,1
0.297486731400645,-0.166106287438536,1
0.268388194208868,-0.123930686215879,1
0.0128993320877981,-0.610048329598435,1
-0.124907539528884,-0.152153518579811,1
-0.438795787491806,-0.134186481695743,1
0.660958247460226,-0.262212083273045,1
0.0432128549208455,0.645305956984681,1
0.475663595054197,0.446834557982688,1
0.409625017845671,-0.103037175661469,1
-0.184661057515276,0.451608756077194,1
-0.0192872394984662,-0.0582533061820028,1
-0.091526960236652,0.796240172505428,1
-0.166369235040951,0.0370085931829403,1
-0.312837470394718,0.700855290612164,1
0.351702158761062,0.318481360805712,1
0.781593453151792,0.247248241811591,1
-0.203886311511929,0.394816326177574,1
-0.908987750256139,0.0509752731358526,1
0.40245438287206,-0.0392427890614242,1
0.283777678669067,-0.23981807378884,1
0.626046908459513,0.238866087116456,1
0.0174368222858106,0.525630634572694,1
-0.06767584727155,0.23464234266857,1
0.348609145770094,-0.302866812833009,1
-0.337720071500841,-0.706484828704151,1
-0.113630629959633,-0.770614367702098,1
0.413732878875031,0.648356834322394,1
0.181858899925883,-0.409525691553165,1
-0.384978788119798,0.578008953246417,1
-0.524189189963108,0.0494559161255272,1
0.161168292202738,-0.696060330584954,1
0.314691323234072,0.25268934924642,1
-0.236490609733408,0.238518833304674,1
0.725388077485458,0.0705279482178844,1
0.00526177325296007,-0.235217145998374,1
-0.148074134332064,-0.0434144571267077,1
-0.790666326863936,-0.549155803567748,1
-0.270119310815546,0.106684068047587,1
0.412335778018435,0.535408428155617,1
0.234948888551591,0.797407243106841,1
0.171652264793539,0.486287061201224,1
0.187100017271805,-0.869191415023085,1
-0.470316210356654,-0.765856545633872,1
0.177745391877366,0.401721496591661,1
0.0699990349035755,-0.345624093907221,1
0.877549895701702,0.133124093987864,1
0.107717230208747,-0.86064837922174,1
0.213589857494299,0.613610357987987,1
0.488168765204909,-0.672789511235218,1
-0.466340197181782,0.477006250743595,1
-0.125318014930522,0.409859851524495,1
-0.523096054153606,-0.447225630687486,1
0.332319503407378,-0.0947503953332471,1
0.424338090168297,-0.337223912214725,1
-0.48041160283362,0.677855065225124,1
0.163949387563132,-0.0591874206149843,1
-0.526591990357793,0.292579443436709,1
0.148434226469029,0.0567708355666585,1
-0.0569651825876762,-0.238882256359761,1
-0.91908418059925,-0.200163853777698,1
0.342854483563046,0.049378046530181,1
0.0697487076481123,-0.207403894074093,1
-0.180073658204637,-0.493739299684615,1
0.528101261758978,-0.0202948046931457,1
-0.0556067007566616,0.57968008698513,1
-0.27696785430448,0.349038448959215,1
-0.00250313228465382,0.0318218011491147,2
-0.266199212679213,-0.539671779445846,2
0.434489178388481,0.323551808439857,2
0.217649960217396,0.726888223435396,2
-0.189305673806947,-0.155816405036394,2
0.298102016119898,-0.243295636601254,2
-0.533692161069049,-0.233200474614866,2
0.143882776444537,0.267038633680303,2
-0.0853145555959056,-0.0749707212764026,2
-0.579561766293381,0.0742565086840712,2
0.600704705190002,0.401412401482849,2
0.220956070967157,0.23518922436978,2
-0.599117971173975,0.670821310703132,2
-0.348833166806642,0.579334686317594,2
-0.239166434120023,0.444044255511527,2
0.371410472935021,-0.166287896233136,2
-0.717584236162354,-0.0712760923159899,2
0.31407705267336,0.560321297284416,2
0.94975469250754,-0.185186236882225,2
-0.35975283902937,0.114455900156336,2
0.00734596257069309,-0.483477558864932,2
0.751930354972944,-0.490638971581253,2
-0.289822031970999,0.280842380502317,2
0.0667715563437015,-0.411181797964751,2
-0.82474124255816,-0.226051659854983,2
-0.399757186081983,-0.36932031193569,2
-0.58467064921919,0.464350717101009,2
0.196189514622964,-0.167092396594601,2
-0.272098860045139,-0.619227713006577,2
-0.535327448913104,-0.422610762168173,2
0.404699982107245,0.281990100431908,2
0.307384454499551,-0.165340666886278,2
-0.305937274625845,0.152895410456357,2
0.759325849310261,-0.0135301861163093,2
-0.4710297676972,-0.274293762548465,2
0.331772220652564,-0.307704040880918,2
-0.435328661292755,0.0118506835939882,2
0.513183282654149,-0.0806514157643148,2
-0.664604502375261,0.28997243299991,2
-0.211702287834681,0.550047142900758,2
-0.113360706395246,0.245507250988559,2
0.00961603331979366,-0.962215838957895,2
