"x","y","sim"
0.268055224227464,-0.12756991841228,1
-0.344461890608266,0.448135594317727,1
0.461029000163498,0.706945917861038,1
-0.161099474301653,0.157199535529798,1
-0.73591714193581,-0.319800844289508,1
0.785519918754974,0.708684003844245,1
-0.726445457620899,0.440563195827775,1
-0.524809604744079,-0.0262641886297448,1
-0.395471347472439,-0.250088876839497,1
0.0803692083692198,-0.47065510723863,1
0.194297676277845,0.418065597951009,1
0.132806698584074,-0.333362158487621,1
-0.141968062897389,0.340131394778548,1
0.837937765904243,-0.86277752408031,1
0.433100541804446,0.462411707871327,1
0.103720272025798,-0.176271997322431,1
-0.327401667536058,0.65437272664778,1
-0.270701794749946,-0.472313116843844,1
0.505476602987753,-0.407489581911415,1
0.554357151410834,0.0537143948449421,1
0.712727595539438,0.204559925493888,1
0.113115966889933,-0.00214681821753127,1
-0.511996632207424,0.608698332454861,1
0.0904841846427642,0.150989331086253,1
-0.335831556829854,0.0238729832282121,1
0.681332548353653,0.581805709947672,1
0.268262489916095,-0.518505715758828,1
-0.204938541829317,-0.238623531344732,1
0.0393947514993638,0.311790065891483,1
-0.761767341828967,0.0652655928115795,2
0.161366894079821,0.601367193721043,2
-0.657603463027336,0.954431965362817,2
0.229476889452437,-0.587093293535533,2
0.421454545038795,-0.123376742941911,2
-0.744763490825187,0.403772660560863,2
0.455730318125043,0.756421806982948,2
-0.113926704326433,0.424175369747275,2
0.626135571599345,0.200608545176336,2
0.0469474397521912,0.434714136533863,2
-0.558322747070135,0.212730169127432,2
0.805906645724721,-0.0761207342579704,2
0.385327530900712,-0.465484944112175,2
0.440476956131733,0.285338708375858,2
-0.824734819773574,-0.5721612255295,2
-0.460272888993935,0.351304201631977,2
-0.234253001935828,0.525149660005844,2
-0.643109139433926,-0.244715577098476,2
-0.447735982924838,0.0624411395393236,2
0.0714214074056658,-0.424339947922354,2
0.355748768565735,0.562431620282404,2
0.562132903176494,-0.0802330542921945,2
-0.13454264298054,0.186187607148718,2
-0.0823672580896753,-0.838603833624685,2
0.11009041914963,0.796926327808997,2
0.882807463489434,-0.617219461773148,2
0.293366030729012,0.0427863538386064,2
-0.0928076403024045,0.665632520645269,2
-0.471728547298987,-0.196098426722253,2
-0.439370653383338,0.815204154236894,2
0.57153277913971,-0.216387168854659,2
-0.233142242158203,-0.543463878920341,2
-0.327066365648551,-0.295210970168451,2
-0.326602603459506,0.160250058570566,2
0.0973043916200642,0.089684532485967,2
-0.010435653863162,-0.704015153114681,2
