"x","y","sim"
0.243012505926759,0.540142371399984,1
0.38431039244452,0.475530241766964,1
0.205848429068395,0.140256113228615,1
0.835582360957798,0.680166263395838,1
0.511010002801198,-0.399829498878771,1
0.061734342158152,-0.486398688446594,1
0.2360533730586,0.931050968882718,1
0.19430905395131,0.998334674631733,1
0.402649974542198,-0.657247060715249,1
-0.0540513536304306,0.561549634915585,1
-0.697867372105047,0.409369726481706,1
0.049170165102435,0.710585853382974,1
-0.0329612346131618,-0.130525611702443,1
-0.306087527482241,-0.410982876035036,1
0.581729334589814,-0.0884830937637708,1
0.964929931365869,-0.28389831677894,1
-0.206677644605245,-0.566093431335806,1
-0.172151125429226,0.0534278206412149,1
0.0206625945568646,0.963687811056692,1
-0.441975349694735,0.77461479575606,1
0.901258640563802,0.313421164733923,1
-0.969937495902036,-0.130313221220451,1
0.932059864995848,-0.723603250647252,1
-0.477246738685565,0.342662054223635,1
0.668551438175928,0.284591075966835,1
-0.22533525430944,0.0201859360907195,1
-0.314107431990058,0.824301162288166,1
-0.519362063329406,0.463387608270429,1
0.0399690411644507,-0.00585031052847707,1
0.614361310778419,0.565285389980521,1
-0.986375418121803,0.766113125110895,1
-0.903412932602954,0.377855711913465,1
0.400638873128139,0.308573764807543,1
0.430371993027432,0.040529095731453,1
-0.458567219864133,0.00105386745903568,1
0.894449686795054,-0.295512105449794,1
-0.551923995407053,0.51077374864187,1
-0.80681554843976,-0.28552541298786,1
-0.116706251448689,0.502533339725178,1
0.776872182937937,-0.297968070801153,1
0.522167248906448,0.230707668308097,1
-0.0860254728315193,0.8430250413262,1
0.367072785140731,0.576076572925753,1
-0.606914160209897,0.624679340031377,1
-0.344061099103619,0.161894612135848,1
-0.335316845686404,-0.795847477805506,1
0.67873636504711,0.93298489744152,1
0.7527278536892,0.791974043474464,1
-0.776414435235883,-0.807836688212382,1
0.357158709723148,-0.246899394980644,1
-0.218083009207678,-0.221624408031974,1
0.530966031784557,-0.955397402806777,1
0.677379110743058,0.478941201363474,1
0.933066227688256,-0.907317484479087,1
0.784821208958904,-0.5243859143298,1
0.14322225630303,-0.603737821582334,1
0.388905479603745,-0.587310200315761,1
-0.94105236005807,-0.819811867011426,1
0.284192560392007,-0.31367144720836,1
0.0938127484675246,-0.65847541612712,1
-0.713767452464066,0.155140859543393,1
0.521445893081838,0.00548339850458746,1
0.626629389759734,-0.318913550395411,1
0.543399647781755,0.330891505618101,1
0.384255942008967,0.934263831047238,1
-0.764341429650178,0.837441569739635,1
0.692982111137814,0.571698866698801,1
0.449643718534379,0.081705372126859,1
-0.182976955718112,0.282972706789735,1
0.115873243354018,0.0196288443154586,1
-0.0384153496191126,0.282294066137546,1
0.566597184957187,-0.629608250645688,1
0.854936839826163,0.362506392741352,1
0.801283457154252,0.953043121337262,1
0.0616469197161726,0.0752612052588739,1
-0.260340715783957,-0.618443087518363,1
-0.513753112655828,0.544607899146886,1
0.65831684190232,0.205230488439141,1
0.88855632721209,-0.851404650746811,1
-0.81456179411874,-0.60278021357403,1
0.143177205931784,0.877691030350842,1
0.473585864082453,-0.0508108582798117,1
0.27552005144767,0.125365123253356,1
-0.780625531677949,0.0206965925756337,1
-0.153335778510301,0.75610908065972,1
-0.383900167289796,0.844390276531144,1
0.677275778524311,0.723919124154684,1
0.738944257012041,0.596027707606329,1
-0.823319820335795,-0.127802725091109,1
-0.293372447586698,-0.0605005985351168,1
-0.223750848906794,0.690165778377886,1
-0.493083040984619,-0.870889193472592,1
0.0879444221369428,-0.246026385575469,1
-0.58324389871321,0.110551562307167,1
0.306867457548114,0.555597239451659,1
0.949408248705504,0.458271991068482,1
-0.311076889189663,0.600928482565081,1
-0.804954417366503,0.944505583065469,1
0.635970663164274,-0.433531806139111,1
-0.904872396965912,-0.74937908506039,1
0.504648929762141,0.709576754438136,1
0.32826863742955,-0.152024167926097,1
-0.0732253162295342,-0.00140945646865509,1
-0.706990801620524,-0.829391973435587,1
0.441112149968551,-0.420714913945545,1
0.118815482579883,-0.980224186338948,1
-0.662438243923854,-0.48479612367914,1
0.857408790686908,-0.947547718224839,1
0.562531155333518,0.625755598003684,1
-0.00300323230110489,0.784605197799207,1
0.045626855840522,0.489759410975313,1
-0.528460389786784,-0.600656403584519,1
-0.121578670139472,-0.759407439023533,1
-0.238861830284756,0.280113710882401,1
0.906370834651397,-0.187181846036734,1
0.539745473869012,-0.736598251471359,1
0.378136263727667,-0.090350447424083,1
0.721286726168558,-0.0320014593348821,1
-0.0940649729897156,-0.879140585594588,1
0.583728376736843,0.234187040142275,1
0.968734155961845,0.161253157516392,1
0.80072825276755,0.0613338423887217,1
0.201317772586742,-0.408065398741216,1
-0.0398487606442457,0.106080185367945,1
0.700440772405792,-0.082346576499402,1
0.340850844775351,0.787505886817885,1
0.60489537226434,-0.467046501971661,1
0.731601273696702,-0.936251114882076,1
-0.514986254369182,-0.792984362043731,1
-0.413570357992995,-0.2319978452442,1
-0.852307176775379,0.606111833703852,1
