"x","y","sim"
-0.0929284187732264,0.268832732923329,1
-0.812226526555605,0.0793671242427081,1
-0.409065937506966,-0.268505609594285,1
-0.668055381276645,0.242489000433125,1
0.90528964868281,-0.01078161818441,1
-0.434190212632529,0.539769753580913,1
-0.0537307092454284,0.060605387436226,1
0.644694681977853,0.563529600971378,1
0.794682156061754,-0.775795524939895,1
0.113142854068428,0.674928282154724,1
0.959595791646279,-0.966342051047832,1
0.946324191754684,-0.799674257519655,1
0.796918631531298,0.105864200275391,1
0.223452549427748,0.181650564190932,1
-0.787692774785683,-0.189848456182517,1
-0.367270966991782,-0.0441436603432521,1
-0.684656826662831,-0.705844536656514,1
-0.406505535589531,0.792642838438042,1
0.341598304104991,-0.387815060792491,1
0.775892436155118,-0.135474752518348,1
-0.924783388967626,-0.647535829222761,1
0.608059713151306,-0.549757160712034,1
-0.910203899606131,0.313891110359691,1
-0.690342406043783,-0.298372480319813,1
0.281999947270378,0.711236422648653,1
0.764512894442305,-0.97212301613763,1
0.304546147584915,-0.552517482195981,1
-0.322879407787696,0.982670278404839,1
-0.908789001405239,-0.462552060489543,1
0.636079700081609,-0.771086230524816,1
-0.0788528476841748,-0.961462053935975,1
0.387071572011337,-0.0414288693573326,1
-0.0659109014086425,-0.120660886052065,1
-0.921190648688935,-0.224455398740247,1
-0.990418558358215,0.457305869320408,1
0.405292560812086,0.260535434470512,1
0.643716094898991,0.702545656822622,1
0.736855719704181,-0.465705309063196,1
-0.566587414126843,-0.55408749228809,1
0.883727353531867,-0.514979752595536,1
0.551047649467364,-0.392526258016005,1
0.405909233726561,0.615372571046464,1
0.758636833750643,0.815141492174007,1
-0.211179743055254,-0.0231506928103045,1
0.0395754989003763,-0.449078470352106,1
-0.328630739590153,-0.481462235096842,1
0.179245137260295,-0.710304614505731,1
-0.182130150962621,0.644772366271354,1
-0.0235253374557942,0.849492030683905,1
-0.61544158635661,-0.152100495179184,1
0.275003349990584,-0.14323667564895,1
-0.75750363105908,-0.501888719038107,1
-0.910909760859795,0.981776591623202,1
-0.355202099308372,0.118682562606409,1
-0.0352324759587646,-0.770262367441319,1
-0.381600213004276,-0.748764597461559,1
0.0644263905705884,-0.212446441408247,1
0.489754779380746,-0.973662091535516,1
